fid,dim,cm_angle.angle_mean,cm_angle.angle_sd,cm_angle.costs_runtime,cm_angle.dist_ctr2best_mean,cm_angle.dist_ctr2best_sd,cm_angle.dist_ctr2worst_mean,cm_angle.dist_ctr2worst_sd,cm_angle.y_ratio_best2worst_mean,cm_angle.y_ratio_best2worst_sd,disp.costs_runtime,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_conv.additional_function_eval,ela_conv.conv_prob,ela_conv.costs_runtime,ela_conv.lin_dev_abs,ela_conv.lin_dev_orig,ela_conv.lin_prob,ela_curv.costs_fun_evals:,ela_curv.costs_runtime,ela_curv.grad_norm.lq,ela_curv.grad_norm.max,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.min,ela_curv.grad_norm.nas,ela_curv.grad_norm.sd,ela_curv.grad_norm.uq,ela_curv.grad_scale.lq,ela_curv.grad_scale.max,ela_curv.grad_scale.mean,ela_curv.grad_scale.med,ela_curv.grad_scale.min,ela_curv.grad_scale.nas,ela_curv.grad_scale.sd,ela_curv.grad_scale.uq,ela_curv.hessian_cond.lq,ela_curv.hessian_cond.max,ela_curv.hessian_cond.mean,ela_curv.hessian_cond.med,ela_curv.hessian_cond.min,ela_curv.hessian_cond.nas,ela_curv.hessian_cond.sd,ela_curv.hessian_cond.uq,ela_distr.costs_runtime,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.costs_runtime,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_local.additional_function_eval,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.best2mean_contr.orig,ela_local.best2mean_contr.ratio,ela_local.costs_runtime,ela_local.fun_evals.lq,ela_local.fun_evals.max,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.min,ela_local.fun_evals.sd,ela_local.fun_evals.uq,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_meta.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.costs_runtime,ic.eps_max,ic.eps_ratio,ic.eps_s,ic.h_max,ic.m0,nbc.costs_runtime,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.costs_runtime,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
19,2,132.43807139877288,31.150438077316807,0.050415,1.4117689690316584,0.38255462317703187,1.5809496689958864,0.37590633912456806,0.28655365676372707,0.27922572912579585,0.002003,-2.099341158347572,-1.5783945012269616,-1.4759888196279483,-0.964226457935105,-1.9490438382451898,-1.606415487485091,-1.382292494172359,-1.2337709324098398,0.6002711703731873,0.6993749963967888,0.7191410824363161,0.8165219169274047,0.6179555959600765,0.6877226403599939,0.7311353449978815,0.7609979278148636,1000.0,0.907,0.168138,101.83183558808726,-32.87119159036408,0.0,18200.0,0.259683,2.206453603189549,1001.792273400258,51.671499098464835,5.014155636110534,1.0299358149724793,0.0,167.6101637300866,24.084157267749987,2.078139282390444,461.2321061220377,25.34621346986729,4.880848747452191,1.0355139444777413,0.0,68.77438504166165,14.189886546455803,1.9432176139657944,836.6120028281417,34.871020622481645,4.824367968546408,1.0559302285067984,0.0,92.73484504012337,17.022871907436276,0.002723,7.92374138683936,3.0,2.7262581611421024,0.190586,1.0,0.9611428571428572,2.301546391752577,0.0998217468805704,0.24985145573380865,0.4393939393939394,0.0998217468805704,0.2700534759358289,0.1999405822935235,5769.0,0.011111111111111112,0.012359550561797755,0.011111111111111112,1.0585164753710141,0.10179877710712103,0.286661,36.0,177.0,56.79,51.0,18.0,30.5247440611711,75.0,90.0,0.9,0.008727,0.10297003329103804,0.019207637895905065,1.4707761824471264,0.010884937924124084,0.13177505170029452,0.43685771634169845,0.49686566269468424,4.476773688120032,0.9318239826954544,0.124516,0.02057920829513603,-1.4564564564564562,-0.3953953953953952,0.8064641555953966,0.5612244897959183,0.022667,0.390585180905316,-0.2400567605408516,0.3395123109734417,0.6266187595832269,0.42510527541208865,0.006935,1.0,1.0,0.6666666666666666,1.0,0.4512982579376972,0.5196297422455586,0.5187001249030457,0.5196297493063322
19,3,109.50257051059126,38.33494343688155,0.097798,1.555489193827188,0.5088993445136202,1.752894857070929,0.4146871896678835,0.23999818747506427,0.21854756697127048,0.002495,-3.28006539537548,-2.7777538731394276,-2.0527843460264776,-1.4703495192574536,-3.5268994424761146,-2.8730384452144375,-2.3981079602974438,-1.884204665200632,0.5069540996824264,0.5817206606422425,0.6908879190475338,0.778983125298081,0.47263032320481,0.5704007497278811,0.6385270211666096,0.7171988377788158,1000.0,0.902,0.169997,103.4149909748068,-31.10757957082564,0.0,54300.0,0.505102,3.9078227041355174,1602.044407046402,86.8504076725027,9.43939543964916,1.236674205835156,0.0,254.29711190775572,31.622296047273146,3.8349021281605435,5502.832028078628,109.80637899856096,9.076315064839644,1.3500771251200576,0.0,640.2638792530665,32.26041482399473,4.27341731834072,10214.040561550662,202.25679160264065,11.315811537726507,1.3469049970283877,0.0,1194.0193069915733,44.22613991973009,0.002806,4.585927788153851,2.0,2.0517632256071936,0.195845,1.0,1.3225806451612905,2.3846153846153846,0.10000000000000002,0.25333333333333335,0.39999999999999997,0.10000000000000002,0.20666666666666667,0.16666666666666666,19351.0,0.007407407407407408,0.008236594803758983,0.007407407407407408,1.0687912668113762,0.13746967957914658,0.720725,76.0,688.0,128.10666666666665,104.0,40.0,79.54213943758819,148.0,135.0,0.9,0.009077,0.12566877183983904,0.019837673689252905,5.318954308095323,0.004672514533214387,0.1722147831372022,0.41876756962123673,0.5481034336601667,2.644806011809902,0.8992736609973683,0.15014,0.021053452427667062,-1.4964964964964964,-0.5755755755755754,0.7852266040101763,0.5540540540540541,0.019751,0.2649469073859869,-0.32650563687233936,0.5199913598856244,0.7747648294142516,0.6605854698301913,0.00732,1.0,1.0,0.75,1.0,0.36014311303824215,0.3958381131185353,0.395207600029866,0.3958459557488028
19,5,120.97032095468207,34.74269075709918,0.07410649999999999,1.4836290814294233,0.44572698384532605,1.6669222630334077,0.39529676439622574,0.26327592211939566,0.24888664804853317,0.004399,-1.7406406291803869,-2.724812782983662,-2.2428459076011205,-1.9592689980003328,-2.49306111787811,-2.6395257634471623,-2.520507745136584,-2.0811245617481706,0.8023685988670002,0.6907920186650829,0.7451577178182405,0.7773790071060143,0.718426630557661,0.7017063525196416,0.7153267308955243,0.764346464227092,1000.0,0.842,0.172142,104.39621951632103,-22.85507463547508,0.0,225500.0,1.414127,7.626535682336902,6634.065089452134,324.9963965532889,20.498998749754428,1.8803876647359579,0.0,1119.6058851945568,64.70924197673419,7.409350793758546,15952.650584760304,206.3467427837396,21.08210394298216,1.8567725444236067,0.0,1506.007904537194,76.11435201383091,7.206058164085814,8394.221824815688,166.30679358471568,18.493858039299695,1.6934265211840835,0.0,753.8636141103759,59.61602128428999,0.10836,5.162545784108774,3.0,1.9356818292030915,0.227651,0.9618215271389146,1.2859233959502319,1.8240675580577057,0.09997131382673552,0.2520080321285141,0.4557754828839166,0.10393956779498947,0.19597437368521706,0.2560719066743163,83097.0,0.0044444444444444444,0.0049404761904761904,0.0044444444444444444,1.0888419402386507,0.16215110957609472,2.316975,216.0,2556.0,331.488,294.0,114.0,220.79700888492604,372.0,225.0,0.9,0.014868,0.052898049746954445,0.01104839086702864,9.914075366699047,0.0015958349529082009,0.17214983783593274,0.28702449149396514,0.5979610154107435,2.1903385777193995,0.8814447061452139,0.201497,0.011041880508541602,-1.5765765765765765,-0.7957957957957954,0.8102303559045969,0.5564516129032258,0.02664,0.20647445673473977,-0.4362592117446799,0.5265262984699923,0.8480157033112745,0.7173343354239637,0.007423,1.0,1.0,0.8333333333333334,1.0,0.2187129188298102,0.2331852145992298,0.23314164160333767,0.23327613198602992
19,10,120.97032095468207,34.74269075709918,0.07410649999999999,1.4836290814294233,0.44572698384532605,1.6669222630334077,0.39529676439622574,0.26327592211939566,0.24888664804853317,0.011183,-3.2648394806833263,-3.228032949444282,-2.7471865154987594,-1.9234273106377628,-3.602056013672266,-3.3557427791698604,-2.7974345144994377,-1.9627954827460456,0.7426243716867237,0.7455259244766019,0.7835547998770278,0.8484167826006435,0.7169604444607919,0.7363150542037732,0.7804558425594389,0.8457091367073798,1000.0,0.881,0.173605,104.64270698974043,-23.87569557246731,0.0,1651000.0,8.115479,19.247292192036937,74368.61988767533,474.8654566718816,57.959955146116464,3.0202112171165245,0.0,3679.8982178389124,174.50211772494498,22.064394724153793,15953.928313964903,305.4842039642706,58.178893262419294,3.3491025565789387,0.0,1090.3204593285438,165.0846731989434,20.846779385816905,130345.53227656566,700.4434224769354,51.336744721489616,3.240993451785982,0.0,6101.726889635111,163.8841665572386,0.199342,3.792855313626286,2.0,1.5404567115102719,0.239668,1.0207438320854303,1.1741768242237054,1.5003006373511845,0.09999278551331074,0.25598201187985475,0.4460236154197628,0.09796070509583243,0.21800976360531946,0.29993025996200373,725295.0,0.0022222222222222222,0.0024696857213561,0.0022222222222222222,1.0787237709772128,0.210829692465568,14.664157,1031.25,4961.0,1449.69,1287.0,440.0,657.9653080468502,1696.75,450.0,0.9,0.367445,0.060682664993522595,0.006824129644586364,37.739697566344184,0.00018724320427586328,0.21344331687345705,0.22570923433222512,0.5730837402358044,1.8813407947377117,0.7376761757579433,0.326101,0.008768856094587427,-1.796796796796797,-1.0960960960960962,0.8345417485927951,0.6004016064257028,0.061403,0.11299477214686185,-0.47572977649149595,0.6600300209768841,0.9309359616547684,0.9438932507500185,0.008304,0.9090909090909091,0.9,0.8181818181818182,0.9,0.1235058533768938,0.12638608485838715,0.1263812917021188,0.126396315518308
20,2,138.22369600843228,28.980119847158612,0.052377,1.5703942950987357,0.3881146685868356,1.647523422730216,0.2378138824210724,0.2669331494463963,0.25182445569847967,0.002085,-2.3650157040809168,-3.0033392038577382,-3.1542719923622444,-2.068347256258451,-2.2600353000109568,-3.130861701535209,-3.3112892204355955,-2.3141394242094053,0.5492126860097278,0.42791803963311165,0.3985693894558979,0.6064348309614264,0.560426795412098,0.3964631030839241,0.35595961092413303,0.5498535662873726,1000.0,0.148,0.170912,24774.322448382667,24774.322448382667,0.0,18200.0,0.278431,3.994064503653753,8962.380200241354,184.1020175597588,4.0148361731588365,1.2173573797274961,0.0,927.0432109658881,11.810762430206005,3.990767087319037,2530.21208364883,82.89625401988619,4.007236107963722,1.2379913121935495,0.0,353.1151024064653,11.97829685123061,3.650297214782242,1694.3628284844417,66.89666478098971,4.187576222500185,1.190756409799697,0.0,213.0993573708152,11.53298268245376,0.002555,1.0117345594575982,1.0,1.3528718273590874,0.190285,1.663366336633663,3.022388059701493,1.2023809523809526,0.0998217468805704,0.3597742127153892,0.12002376708259062,0.06001188354129531,0.11942959001782531,0.11021984551396317,4626.0,0.011111111111111112,0.012359550561797751,0.011111111111111112,1.003774140208716,0.5109792116256451,0.23558,39.0,84.0,45.36,45.0,24.0,10.993221051671302,51.0,90.0,0.9,0.008722,0.661397529566198,0.06567703456400034,3.5481052692368222,0.017982100511742517,0.193791299089433,0.725868199891502,0.9142598767245255,8.274529110746032,0.9991230542136084,0.121772,0.0220466873523941,-1.5565565565565564,-0.5755755755755754,0.6450118936661615,0.3877551020408163,0.015331,0.31446535754324095,-0.2194847632643149,0.5082789410939385,0.7306762521898411,0.653752079047893,0.007034,0.6666666666666666,1.0,0.6666666666666666,1.0,0.611931561001095,0.5529751940127045,0.5529078177049419,0.5529777737213969
20,3,116.54338620114416,33.68887607795156,0.097837,1.720595864763151,0.4688129736558808,1.8541637022928126,0.3859126542205536,0.1992139166701951,0.17764135850804255,0.002527,-3.707599951366242,-3.579273145559154,-2.7537754564557804,-1.8170806657529743,-3.7842807605462463,-3.6285701780252326,-2.9348399760748176,-2.1899415032741985,0.44165346291514657,0.4609788563171895,0.5844671114619888,0.7263564811103339,0.4310828418930646,0.45351784639387044,0.5546478120611442,0.6711138692756092,1000.0,0.05,0.174707,28777.699560431243,28777.699560431243,0.0,54300.0,0.564619,11.764330553525406,65839.82265787317,1261.5140938656766,28.188227877413613,2.3532617846345687,0.0,7617.732419807131,289.87334581311586,11.746598511184658,118166.13692789308,2057.1172861486543,28.194001909410268,2.126170346891518,0.0,13529.711326534922,314.4311216677576,12.040596235419788,65364.04639213146,2002.95553094241,44.18119651857929,2.1533465216438894,0.0,8208.319651661002,442.5079931039817,0.004017,1.7886763122924147,2.0,1.5250367810535217,0.182452,1.2500000000000002,2.4000000000000004,1.0416666666666665,0.10000000000000002,0.2933333333333334,0.15333333333333332,0.08,0.13333333333333333,0.12666666666666668,11547.0,0.007407407407407408,0.008236594803758983,0.007407407407407408,1.0032673827836807,0.4588293972889304,0.470213,64.0,144.0,76.08,72.0,44.0,18.822158391970845,84.0,135.0,0.9,0.009082,0.6307298177342774,0.05404559166781263,14.85611101280338,0.0036804396833165194,0.18423332809735427,0.7440095314856465,0.9181088268713933,8.554577060256005,0.9988818393405873,0.149222,0.01596626022101425,-1.6566566566566563,-0.6956956956956954,0.7192767309712714,0.4527027027027027,0.016009,0.2686946219265778,-0.25902153610260426,0.5608949542476969,0.7859557537272094,0.7922226118466595,0.007229,0.75,1.0,0.75,1.0,0.44995075086614755,0.3819578306706776,0.38159144552294566,0.38197676297678634
20,5,127.38354110478822,31.334497962555087,0.075107,1.6454950799309433,0.42846382112135817,1.7508435625115144,0.311863268320813,0.2330735330582957,0.2147329071032611,0.004535,-4.278778861321553,-3.3313926498653395,-2.6203399258061637,-1.6648891749433812,-4.546391461146056,-3.3203279995260733,-2.7825842317712457,-1.7097775374114432,0.514432942871904,0.6219448170701529,0.7022899633001966,0.8108520590468065,0.4857326538979407,0.6252246310249908,0.6866127758821363,0.8064980785363196,1000.0,0.003,0.174861,42832.97829708741,42832.97829708741,0.0,225500.0,1.680763,33.56050661485833,366335.0414560982,7934.184271455165,271.6111344625673,3.9958621769592373,0.0,33916.55836261458,1485.456409789332,36.122740056591645,105403.89973707982,4888.491173474404,341.90390890115015,3.8542362876412315,0.0,13175.753964693718,2090.4804533813385,29.723697821229734,391671.56102742656,5962.6091604015255,273.5355501461604,4.704601536657502,0.0,42836.62488787432,1655.1007859833107,0.104896,2.489931119064611,2.0,1.406704092934604,0.22819,1.4077090119435398,1.7723855092276148,1.434090003982477,0.12005163511187607,0.24794415758271182,0.17216484987569325,0.08797093134442531,0.1398929049531459,0.11187607573149742,41247.0,0.0044444444444444444,0.0049404761904761904,0.008888888888888889,1.002831234702511,0.4801913961830505,1.273783,126.0,390.0,164.088,150.0,90.0,52.420989082480524,192.0,225.0,0.9,0.024138,0.6440120608103745,0.04341655741972909,19.395502073406305,0.002238485874478016,0.2017254189066358,0.742783632563098,0.918615966226936,21.326966953292462,0.9988599767658056,0.198145,0.011302340910307677,-1.6366366366366363,-0.8958958958958956,0.7732384029636893,0.5040322580645161,0.023008,0.19601106593784398,-0.3449442185433644,0.6097840296760733,0.8636000518862507,0.8455413859539788,0.007461,0.8333333333333334,1.0,0.8333333333333334,1.0,0.30976570881903986,0.22974710731906392,0.2295430448485807,0.2297370890901688
20,10,127.38354110478822,31.334497962555087,0.075107,1.6454950799309433,0.42846382112135817,1.7508435625115144,0.311863268320813,0.2330735330582957,0.2147329071032611,0.010693,-3.401949277092731,-3.076865375002047,-2.448237918389813,-1.6536511909882012,-3.394524042033611,-2.949154351358805,-2.5102115706979635,-1.6502536274126065,0.7318190173174818,0.7575068473122201,0.8070500788941022,0.8696626857486205,0.7329255357486569,0.7681495963323376,0.802612907272485,0.8701979769731598,1000.0,0.0,0.176223,73270.40420600792,73270.33118434943,0.0,1651000.0,10.381998,382.41135608417545,2608913.9212971455,41828.78144484202,2739.9522522331067,11.004901927051792,0.0,205018.20186783918,18597.31012446325,297.7466343356224,2027500.9624842852,39992.20292908863,2594.9288063111458,11.683800565345098,0.0,161087.08979236207,20730.301928367247,384.03205871169473,13143968.573654654,135394.45307259055,2331.8952565554937,10.697433420103835,0.0,987761.8657861175,21550.63885702231,0.201814,1.3218072881311151,2.0,1.2216777029044665,0.238805,1.1903807615230464,1.379112366718309,1.2806219744755756,0.10599283360988865,0.18200947502585194,0.19795349060914313,0.084000673352091,0.1319409374023038,0.16206141933001467,322387.0,0.0022222222222222222,0.0024696857213561004,0.0044444444444444444,1.0021841911678209,0.2896932994029335,7.065423,448.25,1540.0,643.874,616.0,220.0,257.3074886423301,781.0,450.0,0.9,0.491718,0.6801097350605778,0.02994005015296704,33.99988278039244,0.0008805927463442114,0.24214845965430848,0.7480291264379171,0.925990266652625,21.176983225530726,0.9986699588276007,0.327609,0.00837380653526649,-1.796796796796797,-1.1361361361361362,0.8253143268531843,0.5522088353413654,0.05941,0.1133019834614653,-0.4132564979776959,0.6742396896385184,0.9279871665474686,0.9266390334084812,0.008263,0.8181818181818182,0.9,0.8181818181818182,0.9,0.1660159760332602,0.11905803013854169,0.11901819751427391,0.11905609299369828
21,2,113.93162019424825,58.129625835119626,0.051976,1.3581721983652213,0.38791668971765414,1.3785251991883478,0.5423417535858136,0.5131061063738276,0.20329167690388458,0.002015,-4.306055780611969,-0.7090956292360264,-0.8248375173561211,-0.2958797072582131,-4.204206787700225,-0.19513362955666125,-0.6204696796740539,-0.2786184297727363,0.17855213295270372,0.8649606014945693,0.8426492702803587,0.9435562921585526,0.18209001397104646,0.9629330963375293,0.8806179193062114,0.9457960068307,1000.0,0.045,0.175442,53.376183473017,10.563460612500778,0.0,18200.0,0.28708,1.8290873423698375,1073.5250456028127,44.17981965016004,2.5475192765836607,1.036900307167017,0.0,146.61117530697564,7.846775321235612,2.256871810362806,563.3471529297801,20.71691866359333,3.2380495613252833,1.0496238014707862,0.0,75.49779269200205,6.662705910729153,1.9653248264144114,957.4168125887286,39.83086519110113,3.512997685461634,1.0350321133697724,0.0,143.99706024026844,9.154864312305824,0.003063,1.7747332820979693,2.0,1.2606925549185166,0.182267,1.0,0.9611428571428572,1.032558139534884,0.0998217468805704,0.25965537730243615,0.429590017825312,0.0998217468805704,0.2700534759358289,0.4188948306595366,4353.0,0.011111111111111112,0.012359550561797755,0.011111111111111112,0.9933807612513009,0.20069650933582747,0.235195,33.0,93.0,42.63,40.5,21.0,13.90418511227334,48.75,90.0,0.9,0.008726,0.06907305899602478,0.015783372768037537,1.4856694299128455,0.01062374472426443,0.2549317210259743,0.10641661044150863,0.16793320079433638,1.13092277713291,0.3509465918340363,0.127648,0.06665363268124913,-0.9159159159159155,0.06506506506506508,0.8290815646089886,0.5918367346938775,0.026853,0.406011335742829,-0.4636395197995987,0.2555466123775765,0.5571471618625332,0.30465813833296296,0.006992,1.0,1.0,0.6666666666666666,1.0,0.41977764331568984,0.5346521239575144,0.5336597963203901,0.5346807523693625
21,3,97.45975870882819,38.246133884208646,0.097695,1.617398991221818,0.47020061762756793,1.7288012126590364,0.4335390424355832,0.48145913729463036,0.21807029146712262,0.002477,-0.36985381092463676,-0.9782561056318064,-0.4446568026290967,-0.8445088459085035,0.00462624960907565,-0.7224073400589894,-0.4749975571123084,-1.0074455356339644,0.9444821212419026,0.852544589822145,0.9329755768018432,0.8731527375260489,1.0006913958004007,0.8910383271405402,0.9283708026774425,0.8494366557517019,1000.0,0.008,0.176109,67.75252453026414,25.16446532335564,0.0,54300.0,0.582979,2.52490964175903,1497.477722578883,43.92525695681764,4.91152285461383,1.1382428782635683,0.0,150.65296133258724,14.976064478838115,3.3225313794241527,1265.3439529511581,46.48980384379026,6.259330428705257,1.1780785441298343,0.0,157.64110755638072,23.082196216040533,2.708974949400724,1594.5349631010963,41.49292022967267,4.606415364872953,1.1081885779898637,0.0,160.75917052069698,19.23900630309074,0.002768,-0.4509975226041676,1.0,0.5423839076018474,0.201358,1.0,1.026315789473684,1.107142857142857,0.10000000000000002,0.26666666666666666,0.45999999999999996,0.10666666666666667,0.26666666666666666,0.37333333333333335,9755.0,0.007407407407407408,0.008236594803758983,0.007407407407407408,0.9885252262311535,0.14451179722440924,0.409046,48.0,144.0,64.13333333333334,64.0,28.0,23.03853400754923,76.0,135.0,0.9,0.008957,0.0706097848323406,0.01912831478366365,5.318126603772386,0.0035968144816437946,0.38714707092827594,0.09578508194715296,0.16481747244790512,6.80446429246463,0.2688907687714218,0.15298,0.07309099328602911,-0.9359359359359355,-0.23523523523523512,0.8609838269098394,0.6283783783783784,0.027553,0.3175347504539149,-0.5342825985568351,0.30216657062726104,0.7027334133582304,0.4186532723694403,0.007153,1.0,1.0,0.75,1.0,0.31338651840246695,0.3791231502679204,0.3783002685313175,0.3791320610980408
21,5,105.69568945153821,48.187879859664136,0.0748355,1.4877855947935197,0.42905865367261103,1.5536632059236921,0.48794039801069844,0.497282621834229,0.2106809841855036,0.00422,-0.9325548422145324,-0.3224142676098829,-0.21781611522459343,-0.6052594014884658,-0.7346649107703556,-0.16563142100697092,-0.08727669663498361,-0.6106503745790786,0.8941428529199678,0.9634017722045898,0.9752986944313681,0.931295157577234,0.9171599503436672,0.981323573591559,0.9901759615545601,0.9311437001942214,1000.0,0.001,0.177588,98.12508020707473,52.23732794040366,0.0,225500.0,1.725329,5.118121521552897,1517.8606764400697,61.97399103197595,9.804066389356947,1.4932816717722992,0.0,181.3007959461481,31.7166714357633,4.727180085604856,1406.3904785593688,51.59163313701992,9.23624089383315,1.3018729441609371,0.0,165.74852470118185,28.977802848782275,5.080442492135514,1143.8022435770467,54.088734261765325,11.84968543052957,1.3023098739358578,0.0,144.47062569610404,37.652917941390655,0.180579,0.2861909978868047,1.0,-1.1026408386347286,0.227505,0.8935897435897436,0.926524872561083,1.179061280986536,0.09997131382673552,0.25999235035379614,0.44798240581373117,0.11187607573149742,0.2760566073819086,0.4039013195639702,28707.0,0.0044444444444444444,0.0049404761904761904,0.0044444444444444444,0.9808711932030815,0.16187323361806125,0.913633,84.0,294.0,113.928,108.0,48.0,41.3139073407374,138.0,225.0,0.9,0.011358,0.030765881373380433,0.010599796417846972,6.13004191825799,0.0017291556173989718,0.6931237807593875,0.10004045475430567,0.06320236761526188,4.161687172628505,0.2768049853154595,0.203641,0.0220466873523941,-1.2362362362362362,-0.5555555555555552,0.8189201546096838,0.592741935483871,0.03488,0.23397431617181802,-0.6031752057369225,0.42732382939130364,0.8122140324638779,0.5998816810446015,0.007465,1.0,1.0,0.8333333333333334,1.0,0.20802027423323224,0.22771418839246746,0.2275396992370091,0.2277624935997455
21,10,105.69568945153821,48.187879859664136,0.0748355,1.4877855947935197,0.42905865367261103,1.5536632059236921,0.48794039801069844,0.497282621834229,0.2106809841855036,0.010162,-1.1664563677049689,-0.9402846023007054,-1.1169136732435518,-0.9825617258167068,-1.0739024612030406,-0.9840420253073248,-1.0721962125774596,-0.9764572341684605,0.9080614047975095,0.9259047957707802,0.9119487556467442,0.9225403138267624,0.9156317372593419,0.9226140946631466,0.9156051466984095,0.9231409661158726,1000.0,0.0,0.180189,117.12483935070634,74.34037484520911,0.0,1651000.0,10.804425,9.325201612890984,2826.211423904364,70.5376773719771,19.57295321792852,1.3591013351218542,0.0,205.65690209275658,47.17030750342757,10.103829075938794,16083.873821409725,138.53681651634156,21.353874241172765,1.3472030228969936,0.0,1090.3995562632672,54.93202620472936,9.912810442353265,3583.003642522729,87.84979703122441,22.478979193851796,1.2788350021651815,0.0,300.33785341232476,54.26497374637967,0.193126,6.741592888056148,3.0,-1.95149328774379,0.232855,0.925954793452845,0.9847170590665015,1.198779290884554,0.09999278551331074,0.25799004400836884,0.4499555106654161,0.1079888415939206,0.2619940841209148,0.3719909578433495,128446.0,0.0022222222222222222,0.0024696857213561004,0.0022222222222222222,0.9705255454388128,0.22079463833996898,3.027684,154.0,726.0,255.992,209.0,77.0,126.96513961459937,330.0,450.0,0.9,0.422414,0.02730380998956783,0.005548044788692934,43.72874502639158,0.00010072811621604207,0.8469057612605051,0.10490619570706095,0.17523384158954414,6.645573736662311,0.30796312560588235,0.331441,0.007292272058728313,-1.836836836836837,-0.9959959959959955,0.8460012695174598,0.6285140562248996,0.070062,0.1330685711677177,-0.6335739854735266,0.5298691915929558,0.9082235337789739,0.7329143336786902,0.008287,0.9090909090909091,0.9,0.8181818181818182,0.9,0.11436573756370019,0.12171741897771057,0.12168862420243279,0.12171195176510709
22,2,106.09314091991813,43.989782433974185,0.049906,1.2392055185028799,0.465385914808117,1.5416108736104321,0.4538478259535364,0.6857178769216463,0.16968429448485897,0.001991,-1.9217575088917087,-2.3594206738309893,-0.48543120699577536,-0.4430412028553752,-1.8251717773245026,-2.1968703823233113,-0.1082061871400315,-0.5601297128060487,0.6344385414274092,0.5511851735084937,0.9075508375210158,0.9158231568279687,0.6463131076052475,0.5742843122103253,0.979033565157083,0.892330447054378,1000.0,0.0,0.169991,333.38428300793066,85.05491240857185,0.0,18200.0,0.269677,1.7361481238580263,1037.615985083398,51.80013859002811,2.339333084009093,1.0254649693005513,0.0,146.87831554827417,4.466693765889849,1.8469776029194742,1573.2696163382614,66.94596286345867,2.7374509580979485,1.0581336024481034,0.0,228.4296451195734,11.056836748833875,1.7012486234026203,2465.083180710914,77.81247545637395,2.366204118660513,1.0205540119970227,0.0,351.56204062760276,6.849796621535666,0.003552,-1.3438456052783898,2.0,0.13654315996152444,0.186245,1.0,0.931992337164751,1.141770401106501,0.0998217468805704,0.25965537730243615,0.41919191919191917,0.0998217468805704,0.27005347593582885,0.3300653594771242,4794.0,0.011111111111111112,0.012359550561797751,0.011111111111111112,0.9932269915526809,0.10550566678815188,0.24431,33.0,120.0,47.04,42.0,21.0,18.453282536276205,54.0,90.0,0.9,0.008773,0.014588485573143184,0.016617494410930956,1.8836058484923062,0.008022043907305086,0.44240150899428204,0.12218433765267,0.1177742663103839,1.9851110701652173,0.27620640535415797,0.128258,0.11862860508920267,-0.6556556556556553,0.1851851851851851,0.8647614424449652,0.5714285714285714,0.026027,0.3775110627820097,-0.4840489954560391,0.2913863138346983,0.597324038812477,0.3398145888795664,0.007009,1.0,1.0,0.6666666666666666,1.0,0.41041919038715957,0.5389823285417378,0.536095161391682,0.5389830090972869
