fid,dim,cm_angle.angle_mean,cm_angle.angle_sd,cm_angle.costs_runtime,cm_angle.dist_ctr2best_mean,cm_angle.dist_ctr2best_sd,cm_angle.dist_ctr2worst_mean,cm_angle.dist_ctr2worst_sd,cm_angle.y_ratio_best2worst_mean,cm_angle.y_ratio_best2worst_sd,disp.costs_runtime,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_conv.additional_function_eval,ela_conv.conv_prob,ela_conv.costs_runtime,ela_conv.lin_dev_abs,ela_conv.lin_dev_orig,ela_conv.lin_prob,ela_curv.costs_fun_evals:,ela_curv.costs_runtime,ela_curv.grad_norm.lq,ela_curv.grad_norm.max,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.min,ela_curv.grad_norm.nas,ela_curv.grad_norm.sd,ela_curv.grad_norm.uq,ela_curv.grad_scale.lq,ela_curv.grad_scale.max,ela_curv.grad_scale.mean,ela_curv.grad_scale.med,ela_curv.grad_scale.min,ela_curv.grad_scale.nas,ela_curv.grad_scale.sd,ela_curv.grad_scale.uq,ela_curv.hessian_cond.lq,ela_curv.hessian_cond.max,ela_curv.hessian_cond.mean,ela_curv.hessian_cond.med,ela_curv.hessian_cond.min,ela_curv.hessian_cond.nas,ela_curv.hessian_cond.sd,ela_curv.hessian_cond.uq,ela_distr.costs_runtime,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.costs_runtime,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_local.additional_function_eval,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.best2mean_contr.orig,ela_local.best2mean_contr.ratio,ela_local.costs_runtime,ela_local.fun_evals.lq,ela_local.fun_evals.max,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.min,ela_local.fun_evals.sd,ela_local.fun_evals.uq,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_meta.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.costs_runtime,ic.eps_max,ic.eps_ratio,ic.eps_s,ic.h_max,ic.m0,iid,nbc.costs_runtime,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.costs_runtime,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
19,2,135.73973146303635,43.11042739568492,0.05088,1.2112367675403215,0.481871668391837,1.5969816156259238,0.4005488925525349,0.2820026849961237,0.2809557525277869,0.002037,-2.4334099516822336,-1.606708586292248,-1.611307213675139,-1.281687810483004,-2.3176227908863893,-1.6538053126842374,-1.6584619314779043,-1.2315447743318702,0.5369498779041294,0.695049073550646,0.6933866398013064,0.7564806090818024,0.5490470167167478,0.680113008160205,0.6787712305053711,0.7614611436491464,1000.0,0.739,0.170023,22.07419676397486,-18.98357754173229,0.012,18200.0,0.265322,2.324698046791992,2269.978561018484,45.36767419415477,6.15216817090963,1.049840964688323,0.0,230.89596338142653,17.572005657232552,2.09371853384654,612.6549338487865,31.644672433734257,3.2661613211789344,1.0185748569570303,0.0,95.30300413842797,11.148400349416397,2.226295715674808,2107.1373288121013,41.800344803356495,4.812925943413855,1.0335638752942042,0.0,213.45735743021697,15.226879755704177,0.002632,8.968524149340476,2.0,2.709595278234604,0.216124,1.0,1.0374037403740377,2.0404984423676016,0.0998217468805704,0.2498514557338086,0.3698752228163993,0.0998217468805704,0.2599524658348187,0.1907308377896613,5886.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,1.0739644169241076,0.116408026573235,0.28282,36.0,165.0,57.96,54.0,18.0,27.574296331580577,75.0,90.0,0.9,0.009488,0.167761890752948,7.300079833212278,1.2784294945794257,6.015442556929015,-14.450010942060542,0.4579086015420051,0.5886430772331961,3.1479490550318854,0.9288160620808956,0.142138,10.139254075588145,1.2062062062062056,2.1471471471471477,0.8264823039011402,0.5204081632653061,3.0,0.021986,0.3719923203720579,-0.2326017037852727,0.3405709509956391,0.632035467869844,0.4246075821800847,0.007053,1.0,1.0,0.3333333333333333,1.0,0.4923730704622899,0.534579474522435,0.9958640871035586,0.5345812224904466
19,3,112.74334071055284,36.62694963601159,0.097079,1.595104551909988,0.451568509062576,1.781670621983365,0.4567843646342638,0.2476553296535133,0.2089567825700457,0.002378,-2.3528989716152724,-1.6923643538194204,-2.0183367420661504,-1.7396878371643751,-1.5688038317589008,-1.685692416064052,-2.1243082044662147,-2.0137728983367253,0.6455984340397469,0.7452360136013828,0.6959618973181971,0.7381120634661652,0.7643848117864318,0.7458548192652368,0.68095483495998,0.6965611095788647,1000.0,0.86,0.167766,24.17246203718775,-23.084760814583305,0.008,54300.0,0.506272,4.202746161435157,1667.4008404862218,78.29803060032391,10.410494232499524,1.3611638152181196,0.0,248.05725556436985,46.38424582788903,3.4177901077983823,1966.2151383192847,63.07654991116527,8.633899179303157,1.1987407689812082,0.0,176.4487249297329,36.0622916001384,3.526891854606577,1625.243115457673,59.92981028583263,9.234563180384322,1.218026329131771,0.0,176.9360186151546,43.419283041287024,0.002757,4.620936129375559,2.0,2.119067160964755,0.198264,1.0,1.085714285714286,2.230769230769231,0.1,0.2533333333333333,0.3866666666666666,0.1,0.2333333333333333,0.18,19903.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,1.075709534301703,0.1327836680539956,0.793826,77.0,1412.0,131.78666666666666,104.0,40.0,149.54241914267172,144.0,135.0,0.9,0.00893,0.1615106514063243,7.13197305050916,12.361352291908972,0.4870439313672934,-8.753096516034892,0.3525609708511417,0.5394777941142703,2.4417823382595505,0.9162936646653358,0.174996,4.8493740673352335,0.9459459459459456,2.0070070070070067,0.7989615594881571,0.5405405405405406,3.0,0.021337,0.2953353647661788,-0.2937716394430757,0.3938768410230189,0.7488243987703623,0.587832699754774,0.007018,1.0,1.0,0.25,1.0,0.3661848371620326,0.3666075975919855,0.9925723642433544,0.3666232367383777
19,5,124.2415360867946,39.868688515848255,0.0739795,1.4031706597251548,0.4667200887272065,1.6893261188046442,0.4286666285933993,0.2648290073248185,0.2449562675489163,0.003927,-3.8154169732998726,-2.693524894224863,-2.4074370695813645,-1.8806773443696845,-3.981222170813327,-2.83968943695933,-2.5735676181951925,-2.00916890272907,0.5667818507994562,0.6940557573322212,0.7265510660017985,0.7862790078283598,0.5501549155281399,0.6785360005888722,0.7087547967231348,0.773190602356692,1000.0,0.92,0.167911,23.215404717451253,-22.696043374243512,0.004,225500.0,1.417689,7.86958016706604,12049.05694725846,215.92151817721287,22.80218360602609,2.144133346039254,0.0,1126.2631312759988,91.02189946147762,7.991385181022713,15182.720165555576,280.5503433211333,20.57565709605483,1.9903714990149608,0.0,1455.5035771236912,62.53603795864939,7.519879968053403,6240.023666688513,137.67529181521653,19.23713803578507,1.7998892015490613,0.0,553.998800491761,69.31314981446727,0.042117,9.157147165201302,3.0,2.3955436696858667,0.231687,0.9613793103448276,1.3330990864371046,1.8267880364109232,0.0999713138267355,0.2600401606425702,0.4079651941097724,0.1039873780837636,0.2041021227768215,0.2078313253012048,79641.0,0.0044444444444444,0.0049404761904761,0.0044444444444444,1.0804912038203962,0.1193151602050156,2.231821,211.5,1734.0,317.664,282.0,108.0,151.9557322983021,382.5,225.0,0.9,0.032629,0.0848509657176384,3.5089147249748494,10.991239414756446,0.3192465010146085,-3.2945067116645737,0.2660359248762498,0.5913218025038309,2.349602441405941,0.8519407204161469,0.237903,3.677609101601031,0.8458458458458454,1.646646646646647,0.8088151463910748,0.5443548387096774,3.0,0.027457,0.1954829676464586,-0.3782910024849367,0.5977534678050052,0.8618224156643932,0.8162419141113059,0.00736,1.0,1.0,0.1666666666666666,1.0,0.2195466171989482,0.2372853315769914,0.9824779565650944,0.2372603850066598
19,10,124.2415360867946,39.868688515848255,0.0739795,1.4031706597251548,0.4667200887272065,1.6893261188046442,0.4286666285933993,0.2648290073248185,0.2449562675489163,0.011219,-4.013114425783449,-3.239532153064184,-2.9045491337188736,-2.0189318544976,-3.969390811274339,-3.201875688797559,-2.969122222985801,-2.056647421069963,0.6837603100673093,0.7446590242425947,0.771116987958248,0.8408263187275882,0.6880956266825199,0.7481025488374873,0.7664136922064669,0.8383366512638228,1000.0,0.969,0.168967,25.66735558585296,-25.544879119158665,0.002,1651000.0,8.148418,21.315767376751804,66294.11104837152,561.9698516914912,57.89886289823774,3.546797034815915,0.0,3731.495438066296,180.54695744718995,22.93163681160021,31659.001005485698,446.774059892637,57.17388732832042,3.6163896609156447,0.0,1982.3874245287627,157.81005270542795,21.74801649911022,17027.532340999096,315.9905251288341,63.28576804787913,3.202054837328187,0.0,1040.3542176771643,194.96850276440787,0.196306,8.586874910951977,3.0,2.334798598031785,0.241033,0.925954793452845,1.132861551559008,1.5511449031915832,0.0999927855133107,0.2560060601688189,0.4579154943125796,0.1079888415939206,0.2259817713969651,0.2760142365870668,717991.0,0.0022222222222222,0.0024696857213561,0.0022222222222222,1.0868421490003797,0.1553060537245419,14.545938,1012.0,5544.0,1435.082,1287.0,429.0,656.1934493439597,1630.75,450.0,0.9,0.36796,0.0520167030869553,1.7836627803299765,10.49094896452768,0.1700192028729671,0.4791438822148574,0.1922282632390876,0.5680569458835981,2.0229206650418177,0.783674550998651,0.393547,2.0197857568198785,0.5855855855855853,1.3263263263263256,0.8366551044915758,0.6004016064257028,3.0,0.060404,0.1100713867527375,-0.4497079701494926,0.6668753406643252,0.9351365274470388,0.9504200575592548,0.008137,0.9090909090909092,0.9,0.0909090909090909,0.9,0.1196145602963284,0.1256586814496911,0.9434441296140496,0.1256481192464545
20,2,138.68444651659087,26.617041816947147,0.050073,1.6343509707301171,0.2946532804450061,1.6722555585910075,0.3141808673719934,0.2728374653280155,0.2506174460570801,0.002022,-3.043954876481563,-3.315725456357536,-2.919277397626887,-1.6466000474470022,-2.932553826011719,-3.387270559315255,-3.18492224823883,-2.007575588719635,0.4218604175783926,0.3704459293869408,0.4444115711210315,0.6873614006387937,0.4309792694499406,0.3430556715926668,0.3853402693524482,0.6125569874431428,1000.0,0.986,0.169163,9615.181739695276,-9615.165848278592,0.009,18200.0,0.283718,3.993428903458802,11391.242291783352,195.55331583492784,4.209496512344211,1.2446299650498542,0.0,1164.6528984352435,12.46398690355312,3.875189544866122,9063.858258840384,130.60400405404687,4.013146568650262,1.0931106118258602,0.0,910.8414036909498,12.48952107434688,3.983732941048368,2976.4964292815985,111.67604677774604,4.019869545543399,1.1749807628818132,0.0,407.8028285792902,11.553536490363394,0.002574,1.4106762988916095,1.0,1.438572038215268,0.161927,1.6716417910447758,2.3280632411067192,1.1988130563798218,0.0998217468805704,0.3401663695781343,0.130718954248366,0.0597147950089126,0.1494355317884729,0.1096256684491978,4665.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,1.003633435245412,0.4708714824582222,0.241787,36.0,99.0,45.75,45.0,24.0,12.286689028079422,51.0,90.0,0.9,0.008767,0.6651843416398815,12584.026054248678,3.2875971615674398,3717.5386455733264,35006.67051371993,0.728058198045964,0.9116637373761136,10.371449826878855,0.9992660079407472,0.157447,1942.1746814890284,3.828828828828829,4.70970970970971,0.6090173303126833,0.3673469387755102,3.0,0.014054,0.3390381189667329,-0.2003244870099046,0.4052256730514256,0.6995408516948194,0.563862650602486,0.006895,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5993510286699594,0.5492901467058002,0.9999999945283052,0.5492910187183381
20,3,117.15058635145878,31.49644518373901,0.096201,1.6411420149753435,0.4291157398928683,1.8078799048974104,0.4527126657604027,0.1945145333815801,0.1774871860912933,0.002527,-4.62564651481706,-3.848706581106987,-2.8802524365989006,-1.963971261809704,-4.656830987081017,-3.841250108024926,-3.099672616640718,-2.1478542850405447,0.3044578879360379,0.4203072462238462,0.5674452399712652,0.7049148288095065,0.3034021064142958,0.4194907634482044,0.5363315908291849,0.6764923771152686,1000.0,0.993,0.169693,12605.050262940134,-12605.050262940134,0.006,54300.0,0.564447,11.590226635884449,31115.22168582742,1298.0200371829028,30.92054696028301,2.299277929568281,0.0,4042.0128000984623,312.3916704393083,11.728174533480177,53124.07180269508,1382.2749521143517,30.04739839206971,1.9643097025324685,0.0,6630.417691467535,349.8066146482585,11.757554102793186,70509.08192505097,771.9102513625099,25.204087592745715,2.5951187316364464,0.0,5760.255360617266,270.3268852169102,0.002868,2.200223350684932,2.0,1.67038869140822,0.218194,1.3636363636363635,2.2857142857142856,1.0,0.1,0.32,0.14,0.0733333333333333,0.1266666666666666,0.14,11671.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,1.0038695245401197,0.4763916453374114,0.479235,64.0,156.0,76.90666666666667,72.0,48.0,19.28736647634511,88.0,135.0,0.9,0.008872,0.6568584336149166,12799.530713271964,12.334170198725923,1052.7782941431,42322.13610783762,0.736450493653501,0.91508156416022,15.938277212026952,0.9990030294334727,0.198064,2445.6166834524493,3.708708708708709,4.64964964964965,0.7613022233471438,0.4459459459459459,3.0,0.016194,0.2606738067840428,-0.2682995158352388,0.5920675571354496,0.7951010271704175,0.7382181635553056,0.007018,0.75,1.0,0.25,1.0,0.4577607308226432,0.3719697398940553,0.9999999922678696,0.3719450716891295
20,5,127.91751643402483,29.056743500343078,0.073137,1.6377464928527303,0.3618845101689372,1.740067731744209,0.383446766566198,0.2336759993547978,0.21405231607418668,0.00417,-4.597280153516704,-3.733164077437247,-2.963190924172027,-2.12332882693488,-4.387661559854358,-3.835548452407865,-3.132612515918293,-2.2292910870507523,0.4781073727875455,0.5753495771640366,0.6633409717482281,0.7589553773273311,0.505467553795633,0.5646834713358729,0.6452744886271576,0.7475632824568516,1000.0,0.994,0.170923,17319.89430794982,-17319.89430794982,0.006,225500.0,1.675957,30.842355426828117,171839.90063037715,4533.690429015202,265.51486492401216,4.020751670584622,0.0,17245.485315902413,1368.3035185707015,33.78374915250168,176551.81439954392,5314.636490558857,297.44228050280725,6.380245821499488,0.0,22418.291286825886,1549.6821494084054,34.909950982203014,1032490.4817248484,12537.670154233414,406.1680237895081,3.978975843111767,0.0,92680.88894315757,2032.4436637390063,0.041589,2.164310424506551,2.0,1.5506758046160054,0.231561,1.561613144137416,1.5559243279123796,1.3640319071791152,0.1119716963090457,0.2240390131956396,0.1560527825588066,0.0799388028303691,0.1518932874354561,0.1318607764390897,41271.0,0.0044444444444444,0.0049404761904761,0.0044444444444444,1.0024545610342632,0.4835145716529633,1.277023,126.0,348.0,164.184,150.0,90.0,50.59531289306341,186.0,225.0,0.9,0.012037,0.6760287803462424,12561.926806961364,64.7767234756801,175.42395747646515,59162.70271267913,0.741049375987153,0.9130096778405256,37.39337866303527,0.998913735113601,0.278843,3376.980310825095,3.788788788788789,4.54954954954955,0.8081220072988616,0.5362903225806451,3.0,0.023323,0.1857901429208298,-0.3541172423190262,0.6488281702202333,0.8720629741792172,0.8895555302899946,0.00736,0.8333333333333334,1.0,0.1666666666666666,1.0,0.3049278037804718,0.2329597239074864,0.999999988903523,0.2329616980911211
20,10,127.91751643402483,29.056743500343078,0.073137,1.6377464928527303,0.3618845101689372,1.740067731744209,0.383446766566198,0.2336759993547978,0.21405231607418668,0.010793,-3.362359087268425,-2.9611034517342905,-2.4459315667851342,-1.6816889131468518,-3.0818084167710413,-3.0648747076484177,-2.5076078615953463,-1.692589351382125,0.7350264420872922,0.766665995519281,0.8073705042886621,0.867473079747445,0.7578441347247413,0.7591747161335638,0.8032557258483487,0.8669971767066607,1000.0,0.999,0.173269,32452.686431347483,-32452.686431347483,0.001,1651000.0,10.351061,370.7918389365056,11363269.088704951,106012.30364902673,3003.966232861821,6.089851889464,0.0,800716.6997171158,20471.048561001204,460.2768810304792,978566.159818308,32695.45985521987,3133.864162680283,12.049449222398929,0.0,105759.59622535818,20971.47368265176,352.8851121083445,3053778.25392595,43412.80075806521,2643.0950791481728,10.9600232264003,0.0,228485.89691071623,19314.068448289872,0.198716,1.4892022839058925,1.0,1.1717279343174118,0.238681,1.3411523237062013,1.2835905767668565,1.263274511355543,0.1099968737224346,0.1899935069619796,0.1919534425125652,0.0799725849505807,0.1480172185748983,0.1519491138205516,319692.0,0.0022222222222222,0.0024696857213561,0.0044444444444444,1.0022491536777145,0.3117149243397195,7.087884,429.0,1507.0,638.484,594.0,220.0,258.7738966804929,803.0,450.0,0.9,0.544494,0.6643950409628361,12435.715640629449,23.247628684555888,518.2025247614056,106790.06965091714,0.748731652992644,0.9166716521301812,27.86817219411778,0.9987609430052122,0.486854,3224.8424984084454,3.848848848848849,4.469469469469469,0.8262792414137136,0.5682730923694779,3.0,0.060827,0.1135666062633302,-0.4209911469858863,0.6854566601230553,0.9278012852965948,0.9239696171479188,0.008081,0.8181818181818182,0.9,0.0909090909090909,0.9,0.1719389012741157,0.1233148906910606,0.9999999859875822,0.1233056912313955
21,2,109.20933079287028,53.36718229581414,0.049882,1.2648795934246388,0.3099040156418512,1.4533176321447498,0.4857415868572995,0.5087087337714303,0.2365990246612411,0.002059,-4.40506799713335,-2.418383516283217,-1.080787075879778,-0.5247608367552443,-4.391732682237981,-1.387731871610173,-1.0529444259010443,-0.5124739258406468,0.1609410273076303,0.5398417637773316,0.7947887860157125,0.90017055164819,0.1613508674080438,0.7306319834452074,0.7956164606796151,0.9018571917763426,1000.0,0.578,0.172216,7.344210828392093,-1.488690889096979,0.008,18200.0,0.290273,2.0436843777348845,1123.304973629992,46.76031009938891,3.057568461805362,1.009595127303568,0.0,175.19479400678662,6.5108296183973335,2.159803163802932,1264.649664516217,40.73591734437871,3.013965133714086,1.095066406242823,0.0,132.3248065112937,9.882907816859824,1.9704627956610767,1375.9658384301304,45.41596290903383,3.4141674902792314,1.027631315614146,0.0,155.1356121874999,11.88785034405332,0.002953,2.148005139324188,2.0,1.4439803110415592,0.16376,1.0,0.9988123515439428,1.0,0.0998217468805704,0.2498514557338086,0.409982174688057,0.0998217468805704,0.2697563874034462,0.3793820558526441,4518.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,0.9936420585004108,0.1927232359267405,0.242714,36.0,87.0,44.28,42.0,24.0,13.879350259877572,51.0,90.0,0.9,0.008541,0.0503400253998195,0.954418901897558,1.9064364070504585,0.6938331152039728,12.780402907627831,0.15678371526676,0.2266812684800175,2.250339880469856,0.3292382329477376,0.140091,4.422273980505897,0.9459459459459456,1.7467467467467466,0.8605654369344189,0.5510204081632653,3.0,0.024785,0.4019802996391636,-0.4819331275009296,0.3040927255697967,0.5826144763757833,0.2933110649270566,0.006862,1.0,1.0,0.6666666666666666,1.0,0.427319674973477,0.526347922700287,0.8985121038944193,0.5263664437556032
21,3,96.88924815511966,37.047775874230965,0.09674,1.534873337291707,0.4344739008008511,1.7675628422522034,0.436905046597774,0.5244114609944991,0.2071511769304479,0.0026,-1.4189139124038492,-0.9324058727386744,-0.5155586593302184,-0.3971930127131653,-0.961216799756186,-0.5532105934911344,-0.5249259117608887,-0.4255484729362395,0.786669763500216,0.8595843710327548,0.9223594621870728,0.9401847324945524,0.855540854798588,0.9163598996573942,0.920636270438993,0.9356611796740654,1000.0,0.586,0.171212,12.791415920330666,-3.7552128817403374,0.006,54300.0,0.587448,2.6437497213160155,2791.586088558045,75.63382747712679,5.159025414696032,1.1500351956563393,0.0,299.82095831542347,15.60536461177982,2.8227281676380653,3698.047509245325,85.70635322095198,6.312342620781535,1.174025321704762,0.0,352.07163747255856,22.82012327350697,2.650789412568364,672.4333091198199,38.77691047688856,5.467440047320402,1.1455704437236234,0.0,98.3622566736238,21.713419596397124,0.002836,-0.7638031908182659,1.0,0.4744373656292162,0.180997,1.0,0.9743589743589745,1.2545454545454544,0.1,0.26,0.4599999999999999,0.1,0.26,0.4066666666666667,10199.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,0.9911450452244032,0.1821263600080061,0.436664,48.0,164.0,67.09333333333333,64.0,32.0,23.96090775974777,79.0,135.0,0.9,0.00925,0.0241408147930146,1.0694093623005054,2.7612723082123813,0.4636271330083293,28.33899783488717,0.0925203902032417,0.1045105993189847,2.1212364876101018,0.2756302961946342,0.174233,5.317723177850967,1.0060060060060056,1.626626626626627,0.8760671629246979,0.6013513513513513,3.0,0.029754,0.3186718556223404,-0.5478032370436209,0.3333769726636947,0.7045071429317892,0.452124466113875,0.007055,1.0,1.0,0.25,1.0,0.3084954034500238,0.3697703030192987,0.9350601563580864,0.3697755836509407
21,5,103.04928947399497,45.207479085022555,0.073311,1.3998764653581728,0.3721889582213511,1.6104402371984765,0.4613233167275368,0.5165600973829647,0.2218751007958445,0.004157,-0.8298338183661977,-0.4996301937655456,-0.5870574310656078,-0.6995759745650094,-0.4623249294779583,-0.4842826937561106,-0.5832179259380279,-0.685554896542298,0.9056974274328712,0.9432218697750012,0.9333757599604112,0.9205286803758848,0.9476425336636832,0.9451558563709136,0.9339516193545592,0.9223933757091464,1000.0,0.57,0.172266,10.64920614843234,-3.331335283456883,0.003,225500.0,1.742197,5.034833821175869,1521.5134442910048,61.674216680558686,10.648037195837183,1.183864891420526,0.0,201.87351367092845,31.937356970678195,4.615655462510381,3217.366571568313,60.52464467148788,10.465883830020182,1.2910407838884046,0.0,295.44686445509865,29.09773096940608,5.423718558477298,1335.7638204050168,53.53610606264068,10.034935180098133,1.5502976451068182,0.0,153.1779356380848,32.4666685284977,0.107928,0.8846714340035091,1.0,-1.2523192103604026,0.235668,0.9256308100929616,0.915011780545271,1.1053290822136186,0.0999713138267355,0.259944540065022,0.4601740294511378,0.1080034423407917,0.2840887358959648,0.4198699560145343,29247.0,0.0044444444444444,0.0049404761904761,0.0044444444444444,0.9815758073331152,0.1440402421714622,0.941315,84.0,300.0,116.088,108.0,48.0,41.47350555053916,138.0,225.0,0.9,0.016914,0.0359176083516278,0.8858758144778651,5.398343135701889,0.1923413068034155,56.9408823257408,0.0603227166982425,0.0876510302638648,4.990745094640119,0.2229113015337135,0.230702,1.7589165903277326,0.5655655655655653,1.3263263263263256,0.8186565312702173,0.592741935483871,3.0,0.035055,0.2326257173594759,-0.6356439148818402,0.4309101385628465,0.8167429892448869,0.5995756677166206,0.007344,1.0,1.0,0.3333333333333333,1.0,0.2115338752496381,0.2401736786303564,0.8735767758063628,0.2401932447002594
21,10,103.04928947399497,45.207479085022555,0.073311,1.3998764653581728,0.3721889582213511,1.6104402371984765,0.4613233167275368,0.5165600973829647,0.2218751007958445,0.010867,-1.06286065893382,-1.0524653749893034,-0.9847793070928184,-0.8994328571757109,-0.8524000455022875,-1.1711069664475176,-0.8538951741893719,-0.8980433082305304,0.9162430161455696,0.9170614446244616,0.9223960884890688,0.9291146246576076,0.9330656154600356,0.9079148287958932,0.9329482110570136,0.9294814958729576,1000.0,0.765,0.17639,3.794128937049576,-2.7378331927270905,0.002,1651000.0,10.848405,8.952052746350855,3179.151765236007,87.47808526215219,20.55875036407592,1.391102708126216,0.0,299.83949234724975,58.62615201742506,8.886030788475715,2897.453721456427,71.74809289289797,20.06041768403411,1.2524373907187143,0.0,245.489378644652,54.56607278666373,9.99868844103167,3311.126115138258,107.2703584796337,21.089714765905924,1.449952470777994,0.0,316.3089950006713,55.90742283746618,0.202383,4.650062134212772,3.0,-1.6573139227491087,0.235752,0.8477064220183487,0.9269791118132348,1.1794919225551854,0.0999927855133107,0.2640261645383931,0.4560036553399225,0.1179568573695981,0.2740062044585528,0.3900151504220475,129513.0,0.0022222222222222,0.0024696857213561,0.0022222222222222,0.9710563505235956,0.2150347230515469,3.085616,154.0,748.0,258.126,220.0,77.0,127.49104618644962,330.0,450.0,0.9,0.392847,0.0283839246163219,0.2489336327029886,55.39422443776616,0.0047685770844052,77.34892686625157,0.0950423709201179,0.1505637126601511,8.687058708681509,0.2659388971691957,0.375076,0.3503842245290676,-0.1551551551551551,0.5855855855855853,0.8451383844873235,0.6385542168674698,3.0,0.071454,0.1385855593530585,-0.6421918839698667,0.5415638329743748,0.9016170152729116,0.7623440130650315,0.008365,0.9090909090909092,0.9,0.9090909090909092,0.9,0.1132819265029284,0.1221601200272243,0.2903874948945061,0.1221605799719064
22,2,118.36981638313664,38.421979996865296,0.049716,1.2205488336216026,0.4884089707952584,1.489711797057067,0.4749709323554469,0.6771274447944227,0.1804417710793056,0.002032,-2.252249966264535,-1.7612282222428537,-1.090514300944096,-0.8242877024247734,-2.1864361683358773,-0.2919859624237375,-0.6957650615635673,-0.718965253871727,0.5714971200897228,0.6634532683212926,0.7926646691054584,0.8424255001316093,0.578743823356761,0.9432647766915674,0.8648072468609703,0.8602992627083218,1000.0,0.558,0.168565,16.510836864301666,-2.87789622080086,0.009,18200.0,0.270069,1.990699258383411,1227.4188156789787,50.87544029514808,2.4424047493350027,1.0493841481588675,0.0,189.48562995133557,10.063098791766274,1.883363416321163,1628.7986272118617,47.99303413754848,2.6120422699872226,1.0449924851398578,0.0,203.29787892916693,6.974257707237469,1.934944112016568,1530.4653858957558,51.88161407292544,3.1320047203822394,1.0431326078824013,0.0,186.21434069930828,9.864832499434234,0.004662,-1.3144574852606574,2.0,0.136006006101614,0.189675,0.9158415841584158,0.963656387665198,1.1045241809672388,0.0998217468805704,0.2599524658348187,0.4206773618538325,0.1099227569815805,0.2795603089720737,0.3502673796791444,4443.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,0.9918698794738512,0.167927034573299,0.227791,30.0,108.0,43.53,40.5,21.0,15.51242903434064,51.0,90.0,0.9,0.00904,0.080383258504552,2.5346331254119145,3.2877258232880973,0.528669939956542,89.6330048135279,0.1130077192983304,0.1818145082416906,5.3031910958226,0.3292095929803997,0.142102,8.829699955494084,1.3063063063063056,2.0070070070070067,0.8075545165184325,0.5408163265306123,3.0,0.023446,0.3862570302611154,-0.5240853813721374,0.2532334466795867,0.614092725188755,0.3351026325827011,0.006908,1.0,1.0,0.3333333333333333,1.0,0.441294351355086,0.5323598909871485,0.9731992661387658,0.5323599725524413
